id,titulo,marca,modelo,ano,condicao,preco_valor,preco_moeda,loja,url
100448923,"Marshall Studio Jubilee 2525H ""Silver Jubilee"" 20-Watt Guitar Amp Head 2019 - Present - Local Pickup Only",Marshall,"Studio Jubilee 2525H ""Silver Jubilee"" 20-Watt Guitar Amp Head",2019 - Present,Very Good,1099.00,USD,Atomic Music,https://reverb.com/item/100448923-marshall-studio-jubilee-2525h-silver-jubilee-20-watt-guitar-amp-head-2019-present-local-pickup-only
100447026,Fender Vintage F-560 (AKG D12) Dynamic Mic Pair 1968 - Silver,Fender,Vintage F-560 (AKG D12) Dynamic Mic Pair,1968,Very Good,850.00,USD,Sitka,https://reverb.com/item/100447026-fender-vintage-f-560-akg-d12-dynamic-mic-pair-1968-silver
100448921,1960 Gibson ES-330T,Gibson,ES-330T,1960,Very Good,6000.00,USD,Garrett Park Guitars,https://reverb.com/item/100448921-1960-gibson-es-330t
100448919,"Lock-It 2"" Guitar Strap, Vintage Emerald Island",Lock-It,"Lock-It 2"" Guitar Strap, Vintage Emerald Island",,Brand New,45.99,USD,Newell's Music,https://reverb.com/item/100448919-lock-it-2-guitar-strap-vintage-emerald-island
100448855,Squier Bullet Stratocaster HSS HT with Rosewood Fretboard 2017 - 2018 - Arctic White,Squier,Bullet Stratocaster HSS HT with Rosewood Fretboard,2017 - 2018,Very Good,190.15,USD,mur-9061,https://reverb.com/item/100448855-squier-bullet-stratocaster-hss-ht-with-rosewood-fretboard-2017-2018-arctic-white
100448895,CELESTION T6660 Pulse XL 15.25 Bass Guitar 15-inch Speaker,Pulse,CELESTION T6660 XL 15.25,,Very Good,133.33,USD,Rick's Gear Depot,https://reverb.com/item/100448895-celestion-t6660-pulse-xl-15-25-bass-guitar-15-inch-speaker
100448624,PRS MT 15 V2 Mark Tremonti Signature 2-Channel 15-Watt Guitar Amp Head 2025 - Present - Black,PRS,MT 15 V2 Mark Tremonti Signature 2-Channel 15-Watt Guitar Amp Head,2025 - Present,Excellent,850.00,USD,Virus Server Inc.,https://reverb.com/item/100448624-prs-mt-15-v2-mark-tremonti-signature-2-channel-15-watt-guitar-amp-head-2025-present-black
100448911,AIO JB4 Sunburst,AIO,J-Bass,2026,Brand New,489.00,USD,All In One Guitar [AIO Custom & Wolf],https://reverb.com/item/100448911-aio-jb4-sunburst
100448914,"BNC Whip Antenna 16"" (Pair)",Unbraned,BNC Whip Antenna,,Excellent,19.95,USD,Magdon Music of Northeastern PA,https://reverb.com/item/100448914-bnc-whip-antenna-16-pair
100448903,Eventide MixingLink,Eventide,MixingLink,2010s,Excellent,295.00,USD,Castle of Tone,https://reverb.com/item/100448903-eventide-mixinglink
96817817,Weber MiniMass 50-Watt Attenuator,Weber,MiniMass 50-Watt Attenuator,2010s,Very Good,149.00,USD,Vernon's Gear Outlet,https://reverb.com/item/96817817-weber-minimass-50-watt-attenuator
100448893,Electro-Harmonix Oceans 11 Reverb 2018 - Present - Black,Electro-Harmonix,Oceans 11 Reverb,2018 - Present,Excellent,108.00,USD,Charley's Guitar Shop,https://reverb.com/item/100448893-electro-harmonix-oceans-11-reverb-2018-present-black
100448869,Vintage Marshall Bluesbreaker DriveMaster ShredMaster 1990 BOX ONLY,Marshall,BOX ONLY Bluesbreaker DriveMaster ShredMaster,1990,Good,14.99,USD,Nick's Picks,https://reverb.com/item/100448869-vintage-marshall-bluesbreaker-drivemaster-shredmaster-1990-box-only
100448905,Chauvet Kinta FX Version 1,Chauvet,Kinta FX Version 1,,Good,149.99,USD,The Muzic Store,https://reverb.com/item/100448905-chauvet-kinta-fx-version-1
100448682,Black Mass Electronics The First Herald Dual Footswitch,Black Mass Electronics,The First Herald,,Excellent,150.00,USD,Borderline Obscene Boutique,https://reverb.com/item/100448682-black-mass-electronics-the-first-herald-dual-footswitch
100448901,"Fender Tenor Ukulele Gig Bag, Black #TENOR-UKE-GIG-BAG",Fender,TENOR-UKE-GIG-BAG,,Brand New,26.20,USD,Axe 'N Gear Music,https://reverb.com/item/100448901-fender-tenor-ukulele-gig-bag-black-tenor-uke-gig-bag
100448899,Vick Audio '73 Ram's Head Fuzz 2010s - Black,Vick Audio,'73 Ram's Head Fuzz,2010s,Good,150.00,USD,Big House Guitars,https://reverb.com/item/100448899-vick-audio-73-ram-s-head-fuzz-2010s-black
100448360,DigiTech TRIO Plus Band Creator + Looper 2016 - Present - Black,DigiTech,TRIO Plus Band Creator + Looper,2016 - Present,Excellent,205.00,USD,Anthony's Shop,https://reverb.com/item/100448360-digitech-trio-plus-band-creator-looper-2016-present-black
100448897,Fender Vintage Lead II '80 Electric Guitar w/Case - USED,Fender,Vintage Lead II '80 Electric Guitar w/Case - USED,,Good,750.00,USD,"Collar City Guitars - Troy, NY",https://reverb.com/item/100448897-fender-vintage-lead-ii-80-electric-guitar-w-case-used
100448680,JHS Kilt 10,JHS,Kilt 10,2025 - Present,Excellent,249.00,USD,JR's GAS Station,https://reverb.com/item/100448680-jhs-kilt-10
100448884,PedalPCB Low Tide Modulator (Fairfield Shallow Water Clone),PedalPCB,Low Tide Modulator,,Excellent,175.00,USD,Castle of Tone,https://reverb.com/item/100448884-pedalpcb-low-tide-modulator-fairfield-shallow-water-clone
100448885,XAct Tone Solutions Boss GE-7 Equalizer with Mod 2006 - Present - Grey,XAct Tone Solutions,Boss GE-7 Equalizer with Mod,2006 - Present,Excellent,262.04,USD,MTL Studio Gear,https://reverb.com/item/100448885-xact-tone-solutions-boss-ge-7-equalizer-with-mod-2006-present-grey
100448881,"Meinl 22"" Byzance Extra Dry Medium Ride 2007 - Present - Un-Lathed",Meinl,"22"" Byzance Extra Dry Medium Ride",2007 - Present,Very Good,475.00,USD,Drum Flip,https://reverb.com/item/100448881-meinl-22-byzance-extra-dry-medium-ride-2007-present-un-lathed
100448878,Used Selmer Bundy II Eb Alto Saxophone - With Hardshell Case and Mouthpiece,Selmer,Used Bundy II Eb Alto Saxophone - With Hardshell Case and Mouthpiece,,Very Good,679.77,USD,Musiciansbuy,https://reverb.com/item/100448878-used-selmer-bundy-ii-eb-alto-saxophone-with-hardshell-case-and-mouthpiece
100448890,"Aquarian Hi-Energy Clear Snare Drumhead 14""",Aquarian,Hi-Energy,,Brand New,29.97,USD,Drum Center of Portsmouth,https://reverb.com/item/100448890-aquarian-hi-energy-clear-snare-drumhead-14
100447666,Gibson J-185 EC 2007 - Gloss Natural,Gibson,J-185 EC,2007,Good,1500.00,USD,Big Ken's Groovy Gear,https://reverb.com/item/100447666-gibson-j-185-ec-2007-gloss-natural
100448859,Fender Mustang GTX50 AMP,Fender,Mustang GTX50,,Good,224.99,USD,Pacific Pawnbrokers,https://reverb.com/item/100448859-fender-mustang-gtx50-amp
97980198,Universal Audio UAD-2 OCTO Core PCIe DSP Accelerator Card 2012 - Present - White,Universal Audio,UAD-2 OCTO Core PCIe DSP Accelerator Card,2012 - Present,Excellent,1984.04,USD,mohamed's Gear Outlet,https://reverb.com/item/97980198-universal-audio-uad-2-octo-core-pcie-dsp-accelerator-card-2012-present-white
100448886,"(2) Epiphone Les Paul Guitar, Les Paul Special II & LP 100 Guitars",Epiphone,Les Paul,2015,Good,179.00,USD,Clark's Music,https://reverb.com/item/100448886-2-epiphone-les-paul-guitar-les-paul-special-ii-lp-100-guitars
98160042,Tagima FS 500 NC EQ Solid Cedar Top Acoustic Electric Guitar - Natural -B Stock,Tagima,FS500NCEQ,2026,Excellent,229.95,USD,Butler Music,https://reverb.com/item/98160042-tagima-fs-500-nc-eq-solid-cedar-top-acoustic-electric-guitar-natural-b-stock
